1	530.234631714457691
25587	454.682710817291309
50305	391.263118980991749
75330	361.763823787433239
100440	331.939829830996359
125400	318.049005375341039
150571	309.604459484509789
175055	306.311006754120399
200206	304.625709878541784
225446	304.027056949013968
250172	303.802365273286341
275330	303.652590739845209
300068	303.589700591408473
325207	303.570152889111796
350202	303.565648347564547
375108	303.564937083603809
400053	303.564840522125678
425065	303.564839834931263
450015	303.564839822796102
475020	303.564839822671729
500003	303.564839822665817
