1	9881.928344214986282
15371	7628.000936895248742
30173	7628.000936895248742
45211	7592.323038558857661
60347	7592.323038558857661
75012	7058.964086793489514
90325	6283.933011102049022
105244	6283.933011102049022
120335	6151.054846241584528
135291	5638.434502610180971
150102	4784.981989603216789
165146	4467.362926625212822
180169	3708.970776362442848
195001	2960.323563217666106
210092	2119.530446683082573
225073	1260.264088619499944
240029	533.749485347582777
255033	180.894139634576959
270015	122.321936769366175
285013	109.839204059403301
300000	109.786032502964076
