1	2723.321154919565288
5096	2162.606891174412794
10163	1946.745396401213839
15153	1547.342513985327969
20029	1514.224950907908351
25093	1048.910872740023024
30110	1048.910872740023024
35030	1048.910872740023024
40077	1048.910872740023024
45009	919.058997772275234
50086	753.564097004382120
55016	703.271492550690709
60078	436.795843227744172
65054	330.547115098922404
70001	299.489710926012776
75021	295.941559080275738
80016	236.408850714607297
85019	117.468798891438610
90019	92.709484114217048
95007	81.986634908688984
100004	74.042205989872855
