1	5279.846831978684349
15371	793.325872179612588
30173	364.328857546841164
45211	307.427052176462098
60347	300.828960582078025
75012	300.095446389203175
90325	300.009755843848779
105244	300.000760568766850
120335	300.000055068012557
135291	300.000003260956873
150102	300.000000208849542
165146	300.000000006798928
180169	300.000000000136424
195001	300.000000000002046
210092	300.000000000000114
225073	300.000000000000000
240030	300.000000000000000
255034	300.000000000000000
270015	300.000000000000000
285013	300.000000000000000
300000	300.000000000000000
