1	173.029819231797433
5096	1.095323679199510
10163	0.536023360526087
15153	0.259427339652234
20046	0.259427339652234
25125	0.047386472011908
30143	0.002994344876356
35061	0.000029197891195
40106	0.000000330324497
45035	0.000000001532158
50110	0.000000000010573
55037	0.000000000000000
60011	0.000000000000000
65002	0.000000000000000
70014	0.000000000000000
75033	0.000000000000000
80026	0.000000000000000
85025	0.000000000000000
90003	0.000000000000000
95006	0.000000000000000
100001	0.000000000000000
