1	563414006.216262578964233
15371	193997.027292870421661
30173	6160.338301694329857
45211	1047.725757321582932
60347	845.498911074870648
75012	798.266042861059759
90325	731.087562308501219
105244	718.620086461712617
120335	716.137249214385974
135291	715.944687461298599
150116	715.544010408726990
165237	715.544010408726990
180169	715.544010408726990
195086	715.544010408726990
210050	715.480910837678039
225034	715.480910837678039
240063	715.407695226386750
255063	715.355809304466220
270050	714.913910053727250
285003	714.867959228691234
300003	714.846291541320625
