1	64745.625409979562392
5096	1307.893450759669577
10163	242.938613933670013
15153	236.947955012048169
20029	111.363512953964118
25093	50.489676959215785
30110	50.489676959215785
35030	35.336286241530843
40077	19.090813185752268
45009	19.090813185752268
50086	8.701780538081493
55016	8.701780538081493
60078	8.118977178816294
65054	2.824957991972497
70015	2.010790548499472
75046	0.316154797120134
80038	0.208143735971589
85002	0.208142984646656
90010	0.208142984645519
95004	0.208142984645519
100001	0.208142984645519
