1	111.469429857635873
5096	39.331435066995709
10163	28.441627462276870
15153	28.441627462276870
20029	28.441627462276870
25093	17.202925542157004
30110	17.202925542157004
35030	14.269481191072941
40077	14.269481191072941
45009	14.269481191072941
50086	9.955286808003848
55016	9.955286808003848
60081	8.517074526531587
65057	7.959982334679239
70003	7.959667441313400
75023	7.959667418927438
80018	7.959667418927211
85020	7.959667418927211
90000	7.959667418927211
95004	7.959667418927211
100000	7.959667418927211
