1	110.846187969323864
5096	44.025598694678024
10163	33.311779168910334
15153	29.833356001163907
20029	23.830102729870532
25093	23.830102729870532
30110	23.830102729870532
35030	23.830102729870532
40077	23.830102729870532
45009	14.160690271107455
50086	11.177268254224828
55016	11.177268254224828
60078	8.673784693930202
65054	8.458691153392806
70001	4.232548078177501
75022	2.986600093187803
80016	2.984877171435983
85019	2.984877171279891
90022	2.984877171279891
95004	2.984877171279891
100000	2.984877171279891
