1	15349.753761930438486
25587	14469.664151762070105
50305	13277.250535416744242
75330	13277.250535416744242
100440	13277.250535416744242
125400	12877.694803318292543
150571	12877.694803318292543
175055	12877.694803318292543
200206	12877.694803318292543
225446	11254.610279815378817
250172	11254.610279815378817
275330	11248.246924030529044
300068	11208.536945484653188
325207	10470.818992780668850
350202	8971.460439104519537
375108	7921.548314495812519
400053	7184.388550506595493
425065	6516.154134045515093
450015	4428.685383322444977
475014	3544.763921449750342
500001	2684.454385253513465
