1	578.926996882590174
5096	407.602853088521442
10163	322.712265172320713
15153	306.325868139224895
20029	301.292130583019571
25093	300.327464585028792
30110	300.102829095496872
35030	300.040573043573659
40077	300.008593353838023
45009	300.003390347468667
50086	300.000563858061923
55016	300.000023497142138
60078	300.000000014697889
65054	300.000000000002728
70001	300.000000000000000
75021	300.000000000000000
80016	300.000000000000000
85019	300.000000000000000
90022	300.000000000000000
95004	300.000000000000000
100000	300.000000000000000
