1	4516274.749515005387366
5096	1544.733579343624115
10163	211.309510525767564
15153	75.932812132146410
20029	58.482671601756010
25093	58.482671601756010
30110	54.221018907097914
35030	50.351169229214292
40077	47.224172264717254
45009	33.446266824025088
50086	28.493677873834031
55016	22.422585500701189
60078	8.798532673597492
65054	8.798532673597492
70001	6.516001256093659
75030	4.044657249522743
80023	0.624957315969823
85023	0.624428954977020
90004	0.624428953936786
95000	0.624428953936558
100004	0.624428953936558
