1	233.245912889412466
5096	147.195359928422477
10163	135.158736280985522
15153	135.158736280985522
20029	135.158736280985522
25093	127.085466737822117
30110	127.085466737822117
35030	127.085466737822117
40077	120.802968310287724
45009	113.744819463304793
50086	112.154710251337747
55021	107.735532479915946
60083	106.761355731858657
65059	106.759792918886433
70005	106.759792834301152
75025	106.759792834299788
80019	106.759792834299788
85020	106.759792834299788
90000	106.759792834299788
95004	106.759792834299788
100000	106.759792834299788
