1	7599.118272475534468
15371	1511.042595085737048
30173	1190.200578981028229
45211	1151.244436029834105
60347	1063.050006961663712
75012	905.677810205446804
90325	849.541756224292385
105244	846.362151588381039
120335	846.313848467708794
135291	846.313499080580186
150102	846.313496418762952
165146	846.313496412579752
180169	846.313496412568384
195001	846.313496412567929
210106	846.313496412567474
225100	846.313496412567474
240070	846.313496412567474
255000	846.313496412567474
270001	846.313496412567474
285018	846.313496412567474
300004	846.313496412567474
