1	5.730230358671179
5096	0.377953905402137
10163	0.280266930997641
15153	0.208538068202415
20029	0.208538068202415
25093	0.208538068202415
30110	0.208538068202415
35030	0.149979926474771
40077	0.149979926474771
45009	0.149193683280373
50086	0.149193683280373
55016	0.116074176018401
60078	0.071041757652665
65032	0.071041757652665
70019	0.055549760825215
75025	0.055549760825215
80014	0.055549760825215
85017	0.055549760825215
90001	0.055549760825215
95007	0.050482642466250
100003	0.050145031660350
