1	5424.808527487863103
25587	1834.576260514891601
50305	1701.333331687087593
75330	1688.410455019186429
100440	1323.904603111875076
125400	1323.904603111875076
150571	1323.904603111875076
175055	1323.904603111875076
200206	923.408618288713569
225446	923.408618288713569
250172	904.662771389464979
275330	492.242995075118870
300068	474.552043537565169
325207	439.585948478878890
350202	358.363016308365786
375108	277.104871187331128
400053	239.035800175447775
425065	217.906699645615390
450015	201.943299430296292
475021	180.492143407731419
500004	157.142339840776458
