1	2711489.055470208171755
5096	3520.482020170620672
10163	391.622837405615428
15153	326.397514751347899
20029	311.834390294867717
25094	281.403677667188276
30111	250.254042756962917
35031	248.191645424000399
40078	247.560442744314059
45034	247.560442744314059
50037	247.484694376012158
55022	247.409271607114533
60053	247.409271607114533
65001	247.409271607114533
70053	247.327199015877341
75005	247.327199015877341
80038	247.327199015877341
85015	247.162045827310521
90018	247.078323345258923
95003	247.078094580534071
100004	247.078072233592138
