1	3580.556982169893672
5096	16.387022937802385
10163	6.043222540567058
15153	6.043222540567058
20029	5.250417876735128
25093	4.170938856209204
30110	3.438393542244967
35030	2.749915853562698
40077	1.412528970509811
45010	0.409704576562717
50087	0.026433239085009
55017	0.000076426297937
60079	0.000000132929245
65055	0.000000000072987
70002	0.000000000000000
75022	0.000000000000000
80016	0.000000000000000
85019	0.000000000000000
90022	0.000000000000000
95004	0.000000000000000
100000	0.000000000000000
