1	604.858283472127368
5096	326.175396672828811
10163	308.353132130166159
15153	287.622681636210018
20029	276.894744480889131
25093	256.985152601337177
30110	256.985152601337177
35030	256.985152601337177
40077	256.985152601337177
45009	256.985152601337177
50086	256.985152601337177
55016	248.272929503241812
60078	236.990780350435671
65054	232.188263196008847
70017	231.953518784840071
75023	231.400840461513326
80016	231.154518907550937
85031	230.976242986423131
90008	230.953341103478124
95010	230.953185408849095
100002	230.953184724397033
