1	31737.170819113278412
5096	49.689365842991947
10163	9.326437512601387
15153	5.394931871703875
20029	3.364101347661972
25093	3.045447700909790
30110	1.928894209916734
35030	0.837685335839751
40077	0.341846488044212
45012	0.259214287591021
50091	0.118296294911033
55021	0.024050320743527
60083	0.012223264080376
65060	0.006580049061313
70022	0.005559364656619
75045	0.004453288396917
80000	0.004370450405077
85007	0.004341229721149
90012	0.004338565025137
95012	0.004338554997048
100003	0.004338554336755
