1	8950.767299144916251
25587	3610.324523451161440
50305	3093.039759683684679
75330	3093.039759683684679
100440	3093.039759683684679
125400	3093.039759683684679
150571	2957.061117323693907
175055	2787.258464430125059
200206	2531.368534247299976
225446	2252.046538705411876
250172	1635.129081819190105
275330	1429.242006746653260
300068	1375.467738611391269
325207	1153.787508314892420
350202	1076.452503476169113
375108	864.635688180404941
400053	835.282033347790275
425065	692.868406227072228
450015	651.698078927980987
475014	525.564680481199048
500000	177.753032884973209
