1	67967.934389757851022
25587	545.542720149213551
50305	136.286513854246550
75330	103.000685676652552
100440	99.235469868002383
125400	98.660268073327188
150571	98.224563280072459
175055	98.119717631757453
200206	98.106545531051097
225446	98.103328575978139
250172	98.103122424899311
275330	98.103112150593688
300068	98.103111702343597
325207	98.103111687797764
350202	98.103111687472619
375108	98.103111687467845
400053	98.103111687467845
425067	98.103111687467788
450033	98.103111687467788
475003	98.103111687467788
500001	98.103111687467731
